customer,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,emailsclick,avgorder,ordfreq,paperless,refill,doorstep,favday,city
26554,1,06/06/2015,29/09/2015,29/09/2015,37,51.35135135,0.0,0,50.41,0.0,0,0,0,Thursday,BOM
26555,1,29/08/2016,25/07/2016,07/11/2017,47,12.76595745,0.04255319149,0,60.39,0.012765957,0,0,0,Thursday,MAA
26556,0,12/06/2016,12/06/2016,19/06/2016,0,0.0,0.0,0,86.35,0.285714286,1,0,0,Wednesday,BOM
26557,0,25/11/2013,26/02/2014,26/02/2014,0,0.0,0.0,0,5.39,0.0,0,0,0,Thursday,DEL
26558,1,24/11/2012,24/11/2012,01/10/2013,38,39.47368421,0.02631578947,0,40.89,0.006430868,0,0,0,Monday,DEL
26559,0,07/11/2014,07/02/2015,04/08/2016,0,0.0,0.0,0,217.4,0.082720588,0,0,0,Monday,DEL
26560,0,07/08/2014,30/08/2014,27/09/2014,0,0.0,0.0,0,28.82,0.142857143,0,0,0,Monday,DEL
26561,1,29/08/2016,22/09/2016,22/09/2016,45,2.222222222,0.0,0,53.1,0.0,0,0,0,Tuesday,MAA
26562,0,25/09/2013,27/10/2013,27/10/2013,0,0.0,0.0,0,78.6,0.0,0,0,0,Wednesday,DEL
26563,1,29/08/2016,21/07/2016,17/08/2016,33,39.39393939,0.0303030303,0,44.67,0.111111111,1,0,0,Sunday,MAA
26564,0,29/03/2016,20/04/2016,20/04/2016,14,7.142857143,0.0,0,22.19,0.0,0,0,0,Tuesday,BOM
26565,1,29/08/2016,21/07/2016,21/07/2016,34,14.70588235,0.0,0,57.19,0.0,0,0,0,Sunday,MAA
26566,0,02/05/2013,09/05/2013,09/05/2013,0,0.0,0.0,0,26.52,0.0,0,0,0,Friday,DEL
26567,1,12/01/2016,12/01/2016,12/01/2016,16,0.0,0.0,0,78.59,0.0,0,0,0,Wednesday,BOM
26568,1,08/03/2015,07/09/2017,07/09/2017,21,95.23809524,0.09523809524,1,52.56,0.0,0,0,0,Monday,BOM
26569,0,17/01/2015,22/11/2017,22/11/2017,0,0.0,0.0,0,59.7,0.0,0,0,0,Tuesday,DEL
26570,0,30/04/2016,12/05/2016,25/08/2016,0,0.0,0.0,0,85.24,0.095238095,1,0,0,Friday,DEL
26571,1,04/10/2016,04/10/2016,04/10/2016,45,11.11111111,0.0,0,82.71,0.0,0,0,0,Friday,BOM
26572,1,12/10/2015,12/10/2015,11/01/2016,16,0.0,0.0,0,33.03,0.021978022,0,0,0,Tuesday,DEL
26573,1,14/12/2015,30/07/2016,30/07/2016,45,0.0,0.0,0,70.96,0.0,0,0,0,Wednesday,DEL
26574,0,28/04/2017,29/07/2017,29/07/2017,40,10.0,0.0,0,88.82,0.0,0,0,0,Thursday,BLR
26575,1,24/07/2015,24/07/2015,24/07/2015,16,0.0,0.0,0,50.17,0.0,0,0,0,Monday,DEL
26576,1,14/12/2015,27/01/2016,27/01/2016,16,0.0,0.0,0,29.7,0.0,0,0,0,Friday,DEL
26577,1,07/11/2015,11/11/2015,17/11/2015,16,0.0,0.0,0,61.47,0.333333333,0,0,0,Thursday,DEL
26578,1,16/09/2016,30/09/2016,30/09/2016,45,0.0,0.0,0,61.03,0.0,0,0,0,Tuesday,MAA
26579,1,16/05/2016,17/05/2016,06/07/2016,47,4.255319149,0.0,0,77.59,0.08,0,0,0,Friday,DEL
26580,1,08/11/2015,28/02/2016,07/03/2016,16,0.0,0.0,0,115.39,0.25,1,0,0,Tuesday,BOM
26581,0,13/07/2015,14/07/2015,06/09/2015,27,74.07407407,0.0,0,52.61,0.092592593,0,0,0,Friday,BOM
26582,1,05/09/2015,05/09/2015,05/09/2015,16,0.0,0.0,0,36.76,0.0,0,0,0,Friday,BOM
26583,1,22/05/2016,25/05/2016,29/06/2016,45,6.666666667,0.0,0,63.67,0.085714286,0,0,0,Thursday,DEL
26584,1,12/08/2015,12/08/2017,20/01/2018,51,70.58823529,0.13725490199999998,1,93.3,0.130434783,0,0,0,Monday,DEL
26585,0,18/11/2015,18/11/2015,18/11/2015,0,0.0,0.0,0,98.9,0.0,0,0,0,Thursday,DEL
26586,0,14/05/2015,11/06/2015,11/06/2015,0,0.0,0.0,0,54.17,0.0,0,0,0,Monday,DEL
26587,1,15/05/2015,16/05/2015,16/05/2015,44,6.818181818,0.04545454545,0,60.15,0.0,0,0,0,Tuesday,BOM
26588,0,23/03/2016,23/03/2016,23/03/2016,0,0.0,0.0,0,26.09,0.0,0,0,0,Friday,DEL
26589,1,09/11/2015,09/11/2015,09/11/2015,33,78.78787879,0.0303030303,0,53.85,0.0,0,0,0,Monday,BOM
26590,1,10/11/2015,10/11/2015,10/11/2015,39,0.0,0.0,0,55.31,0.0,0,0,0,Friday,DEL
26591,1,04/08/2015,22/11/2017,12/12/2017,38,65.78947368,0.2894736842,1,90.44,0.2,1,1,0,Friday,BOM
26592,1,17/07/2016,17/07/2016,17/07/2016,37,64.86486486,0.027027027029999998,0,45.43,0.0,0,0,0,Tuesday,BOM
26593,0,04/10/2016,04/10/2016,04/10/2016,0,0.0,0.0,0,25.32,0.0,0,0,0,Wednesday,DEL
26594,1,30/11/2015,07/11/2017,07/11/2017,40,32.5,0.075,1,33.06,0.0,0,0,1,Thursday,DEL
26595,1,16/06/2016,20/06/2016,10/07/2016,37,43.24324324,0.0,0,59.65,0.1,1,0,0,Wednesday,BOM
26596,0,12/03/2014,12/03/2014,12/03/2014,0,0.0,0.0,0,57.26,0.0,0,0,0,Friday,DEL
26597,1,05/04/2015,21/04/2015,17/04/2016,46,19.56521739,0.04347826086999999,0,68.6,0.035911602,0,0,0,Tuesday,DEL
26598,0,01/05/2016,01/05/2016,22/05/2016,0,0.0,0.0,0,65.06,0.095238095,0,0,0,Tuesday,DEL
26599,1,04/03/2014,29/09/2016,29/09/2016,34,58.82352941,0.08823529411999999,1,42.57,0.0,0,0,0,Friday,DEL
26600,1,30/09/2016,15/10/2016,15/10/2016,45,2.222222222,0.0,0,82.99,0.0,0,0,0,Monday,BOM
26601,1,28/05/2015,28/05/2015,20/07/2015,16,0.0,0.0,0,44.47,0.056603774,0,0,0,Monday,BOM
26602,0,29/09/2014,29/09/2014,29/09/2014,0,0.0,0.0,0,16.36,0.0,0,0,0,Monday,BOM
26603,0,14/02/2015,23/02/2015,23/02/2015,0,0.0,0.0,0,133.54,0.0,0,0,0,Tuesday,DEL
26604,1,04/04/2015,01/09/2017,13/01/2018,46,2.173913043,0.0,0,47.76,0.044776119,0,0,0,Monday,BOM
26605,1,14/05/2015,16/05/2015,21/08/2015,45,2.222222222,0.02222222222,0,50.66,0.020618557,0,0,0,Monday,BOM
26606,1,19/01/2014,19/01/2014,19/01/2014,16,0.0,0.0,0,25.29,0.0,0,0,0,Friday,DEL
26607,0,01/11/2015,13/11/2015,13/11/2015,0,0.0,0.0,0,52.78,0.0,0,0,0,Tuesday,DEL
26608,1,23/07/2015,21/01/2016,15/05/2016,47,2.127659574,0.0,0,209.61,0.069565217,0,0,0,Monday,DEL
26609,1,19/05/2015,19/05/2015,19/05/2015,16,0.0,0.0,0,50.73,0.0,0,0,0,Thursday,BOM
26610,1,08/08/2012,13/08/2012,12/04/2015,47,21.27659574,0.1063829787,1,22.97,0.004115226,0,0,0,Thursday,DEL
26611,1,10/09/2014,14/12/2014,14/12/2014,44,2.272727273,0.0,0,75.03,0.0,0,0,0,Friday,DEL
26612,1,02/02/2015,02/02/2015,25/01/2016,45,0.0,0.0,0,44.44,0.008403361,0,0,0,Wednesday,DEL
26613,1,14/08/2014,25/11/2014,05/02/2015,16,0.0,0.0,0,42.36,0.027777778,0,0,0,Wednesday,DEL
26614,1,09/10/2015,09/10/2015,29/11/2015,46,19.56521739,0.0,0,45.78,0.078431373,1,0,0,Monday,DEL
26615,1,25/02/2017,24/10/2017,24/10/2017,38,5.263157895,0.02631578947,0,128.88,0.0,0,1,0,Wednesday,BOM
26616,1,02/09/2014,04/09/2014,04/09/2014,44,6.818181818,0.0,0,94.22,0.0,0,0,0,Friday,BOM
26617,0,21/06/2015,21/06/2015,16/11/2015,0,0.0,0.0,0,50.93,0.013513514,0,0,0,Monday,BOM
26618,1,10/06/2017,23/07/2017,26/09/2017,41,24.3902439,0.07317073170999999,1,44.5,0.046153846,1,0,0,Thursday,MAA
26619,0,15/04/2015,15/04/2015,15/04/2015,0,0.0,0.0,0,265.97,0.0,0,0,0,Friday,DEL
26620,1,04/10/2015,04/10/2015,04/10/2015,16,0.0,0.0,0,50.79,0.0,0,0,0,Tuesday,BOM
26621,1,17/02/2016,17/02/2016,31/03/2016,41,29.26829268,0.07317073170999999,1,142.64,0.093023256,0,0,0,Friday,DEL
26622,0,20/02/2015,26/02/2015,26/02/2015,0,0.0,0.0,0,36.73,0.0,0,0,0,Thursday,BOM
26623,0,20/07/2014,10/02/2015,10/02/2015,0,0.0,0.0,0,53.92,0.0,0,0,0,Wednesday,DEL
26624,1,08/04/2014,08/04/2014,08/04/2014,16,0.0,0.0,0,26.42,0.0,0,0,0,Friday,DEL
26625,1,10/06/2015,28/06/2015,28/06/2015,45,2.222222222,0.0,0,81.11,0.0,0,0,0,Tuesday,DEL
26626,0,07/07/2014,07/07/2014,07/07/2014,0,0.0,0.0,0,26.01,0.0,0,0,0,Tuesday,DEL
26627,0,04/10/2015,04/10/2015,04/10/2015,0,0.0,0.0,0,7.18,0.0,0,0,0,Wednesday,DEL
26628,1,20/05/2016,05/06/2016,18/09/2016,47,2.127659574,0.0,0,40.45,0.142857143,0,0,0,Tuesday,BOM
26629,1,18/01/2015,11/02/2015,22/04/2015,18,0.0,0.0,0,52.54,0.128571429,0,0,0,Thursday,DEL
26630,0,04/09/2014,06/01/2015,03/02/2015,4,25.0,0.0,0,99.63,0.142857143,0,0,0,Thursday,DEL
26631,0,28/09/2015,28/09/2015,28/09/2015,0,0.0,0.0,0,169.58,0.0,1,0,0,Wednesday,BOM
26632,1,04/07/2015,27/07/2015,27/07/2015,16,0.0,0.0,0,50.09,0.0,0,0,0,Thursday,DEL
26633,0,01/03/2014,05/03/2014,18/03/2014,0,0.0,0.0,0,61.12,0.153846154,0,0,0,Thursday,DEL
26634,0,28/08/2015,28/08/2015,14/06/2016,0,0.0,0.0,0,73.3,0.013745704,0,0,0,Monday,DEL
26635,0,10/07/2014,29/01/2015,08/09/2015,0,0.0,0.0,0,77.52,0.018018018,0,0,0,Friday,DEL
26636,1,23/09/2016,04/12/2016,04/12/2016,40,2.5,0.0,0,52.57,0.0,1,0,0,Tuesday,MAA
26637,1,01/08/2015,01/08/2015,01/08/2015,45,2.222222222,0.0,0,51.37,0.0,1,0,0,Tuesday,DEL
26638,1,27/01/2015,25/04/2015,11/07/2016,46,2.173913043,0.0,0,132.4,0.058690745,1,0,0,Monday,BOM
26639,1,17/06/2015,28/06/2015,28/06/2015,34,67.64705882,0.0,0,26.96,0.0,0,0,0,Wednesday,BOM
26640,1,09/09/2015,10/09/2015,26/05/2016,46,8.695652174,0.021739130430000003,0,132.98,0.027027027,1,0,0,Friday,BOM
26641,1,23/07/2015,26/08/2015,26/08/2015,16,0.0,0.0,0,53.56,0.0,0,0,0,Friday,BOM
26642,0,08/07/2015,08/07/2015,07/02/2016,0,0.0,0.0,0,147.08,0.028037383,1,0,0,Thursday,DEL
26643,0,17/07/2014,21/09/2014,21/09/2014,0,0.0,0.0,0,31.3,0.0,0,0,0,Tuesday,DEL
26644,1,14/05/2015,30/05/2015,16/05/2016,47,6.382978723,0.0,0,84.96,0.014204545,1,0,0,Tuesday,BOM
26645,1,22/08/2015,15/09/2015,19/12/2015,44,25.0,0.0,0,52.85,0.052631579,0,0,0,Monday,DEL
26646,0,29/08/2016,10/08/2016,10/08/2016,0,0.0,0.0,0,43.49,0.0,0,0,0,Sunday,MAA
26647,1,17/02/2015,17/02/2015,22/02/2016,47,8.510638298,0.0,0,64.66,0.018918919,0,0,0,Wednesday,DEL
26648,1,04/10/2016,04/10/2016,04/10/2016,32,18.75,0.03125,0,130.57,0.0,0,0,0,Sunday,MAA
26649,1,17/01/2016,26/01/2016,25/04/2016,47,6.382978723,0.02127659574,0,59.7,0.055555556,0,0,0,Wednesday,DEL
26650,0,17/11/2015,17/11/2015,17/11/2015,0,0.0,0.0,0,76.32,0.0,0,0,0,Tuesday,BOM
26651,0,11/02/2015,20/02/2015,03/01/2016,0,0.0,0.0,0,117.36,0.088328076,0,0,0,Monday,DEL
26652,0,17/05/2015,20/05/2015,23/09/2015,0,0.0,0.0,0,54.42,0.055555556,1,0,0,Tuesday,DEL
26653,0,29/08/2016,17/08/2016,24/08/2016,0,0.0,0.0,0,65.61,0.285714286,0,0,0,Sunday,MAA
26654,0,21/02/2014,24/04/2014,28/08/2015,0,0.0,0.0,0,71.26,0.010183299,0,0,0,Tuesday,DEL
26655,1,05/05/2017,18/10/2017,18/10/2017,39,12.82051282,0.07692307692,1,84.88,0.0,0,0,0,Friday,MAA
26656,0,18/05/2015,20/05/2015,25/04/2016,0,0.0,0.0,0,80.54,0.061583578,0,0,0,Monday,BOM
26657,1,15/09/2016,18/10/2017,18/10/2017,36,16.66666667,0.02777777778,0,90.71,0.0,0,0,0,Friday,BOM
26658,0,15/10/2014,28/01/2015,11/02/2015,0,0.0,0.0,0,86.65,0.357142857,0,0,0,Friday,DEL
26659,0,08/12/2013,19/12/2013,19/12/2013,0,0.0,0.0,0,12.04,0.0,0,0,0,Wednesday,DEL
26660,0,31/05/2016,06/06/2016,20/09/2016,0,0.0,0.0,0,63.16,0.066037736,1,0,0,Wednesday,BOM
26661,0,26/11/2016,27/11/2016,27/11/2016,0,0.0,0.0,0,45.21,0.0,1,0,0,Tuesday,MAA
26662,1,29/08/2016,19/09/2016,14/01/2018,49,53.06122449,0.16326530609999998,1,22.05,0.012448133,0,0,0,Tuesday,MAA
26663,1,07/07/2017,20/12/2017,20/12/2017,39,17.94871795,0.07692307692,1,80.0,0.0,1,0,0,Saturday,MAA
26664,1,19/10/2015,17/11/2015,17/11/2015,41,36.58536585,0.0,0,54.75,0.0,0,0,0,Tuesday,BOM
26665,0,06/10/2015,06/10/2015,06/10/2015,0,0.0,0.0,0,15.09,0.0,0,0,0,Monday,DEL
26666,0,26/05/2015,27/05/2015,27/05/2015,0,0.0,0.0,0,53.72,0.0,0,0,0,Thursday,DEL
26667,1,01/05/2016,22/05/2016,22/05/2016,31,87.09677419,0.0,0,64.34,0.0,0,0,0,Tuesday,BOM
26668,1,28/03/2015,15/06/2015,15/06/2015,16,0.0,0.0,0,57.63,0.0,0,0,0,Thursday,DEL
26669,1,27/02/2014,23/03/2015,27/03/2016,47,0.0,0.0,0,74.77,0.02972973,0,0,0,Wednesday,DEL
26670,1,04/09/2014,18/05/2015,06/06/2016,47,0.0,0.0,0,65.11,0.012987013,0,0,0,Tuesday,BOM
26671,1,07/06/2016,07/06/2016,20/06/2016,35,48.57142857,0.057142857139999996,0,89.23,0.230769231,0,0,0,Wednesday,BOM
26672,0,13/05/2015,08/06/2015,12/09/2015,0,0.0,0.0,0,72.94,0.0625,0,0,0,Tuesday,BOM
26673,1,29/09/2015,04/10/2015,04/10/2015,45,6.666666667,0.04444444444,0,116.19,0.0,1,0,0,Monday,BOM
26674,0,04/05/2014,03/06/2014,16/06/2014,0,0.0,0.0,0,17.03,0.230769231,0,0,0,Thursday,DEL
26675,1,27/07/2015,31/10/2017,31/10/2017,42,2.380952381,0.0,0,22.27,0.0,0,0,0,Friday,BOM
26676,1,21/07/2015,21/07/2015,21/07/2015,43,13.95348837,0.0,0,12.3,0.0,0,0,0,Wednesday,BOM
26677,1,29/08/2016,21/07/2016,06/10/2016,35,5.714285714,0.0,0,40.82,0.038961039,0,0,0,Sunday,MAA
26678,0,13/01/2016,14/01/2016,20/01/2016,0,0.0,0.0,0,72.05,0.333333333,0,0,0,Friday,DEL
26679,0,03/09/2014,07/01/2015,06/06/2015,0,0.0,0.0,0,66.37,0.126666667,0,0,0,Friday,BOM
26680,1,29/08/2016,17/08/2016,14/11/2017,39,17.94871795,0.10256410259999998,1,43.31,0.004405286,0,0,0,Sunday,MAA
26681,1,29/12/2014,05/01/2015,05/01/2015,37,37.83783784,0.0,0,145.72,0.0,0,0,0,Wednesday,DEL
26682,0,10/01/2016,13/01/2016,13/01/2016,0,0.0,0.0,0,7.18,0.0,0,0,0,Monday,DEL
26683,1,19/06/2016,27/08/2017,14/01/2018,46,58.69565217,0.2608695652,1,92.59,0.178571429,0,1,0,Tuesday,BOM
26684,1,29/08/2016,05/08/2017,18/11/2017,50,10.0,0.0,0,80.85,0.066666667,0,0,1,Wednesday,MAA
26685,1,24/04/2016,03/05/2016,23/05/2016,43,6.976744186,0.0,0,74.07,0.1,1,0,0,Thursday,BOM
26686,1,29/08/2016,25/07/2016,08/08/2016,45,0.0,0.0,0,46.67,0.142857143,0,0,0,Thursday,MAA
26687,1,27/10/2015,27/10/2015,27/10/2015,44,11.36363636,0.0,0,60.78,0.0,0,0,0,Thursday,BOM
26688,1,16/06/2017,11/07/2017,11/07/2017,45,0.0,0.0,0,49.55,0.0,1,0,0,Friday,BOM
26689,0,26/12/2013,30/01/2014,30/01/2014,0,0.0,0.0,0,24.55,0.0,0,0,0,Friday,DEL
26690,0,05/10/2015,05/10/2015,05/10/2015,0,0.0,0.0,0,31.33,0.0,0,0,0,Wednesday,DEL
26691,1,11/10/2015,12/10/2015,09/05/2016,42,11.9047619,0.0,0,44.71,0.014285714,0,0,0,Tuesday,BOM
26692,0,15/05/2016,17/05/2016,28/11/2016,0,0.0,0.0,0,61.54,0.025641026,1,0,0,Wednesday,DEL
26693,0,02/09/2014,08/09/2014,17/10/2014,0,0.0,0.0,0,115.67,0.128205128,0,0,0,Wednesday,DEL
26694,1,11/11/2016,16/07/2017,16/07/2017,38,39.47368421,0.0,0,35.27,0.0,0,0,0,Tuesday,BOM
26695,0,01/03/2016,01/03/2016,12/07/2016,0,0.0,0.0,0,115.83,0.127819549,1,0,0,Wednesday,BOM
26696,0,05/11/2015,05/11/2015,05/11/2015,0,0.0,0.0,0,51.39,0.0,0,0,0,Friday,BOM
26697,0,14/05/2015,19/05/2015,19/05/2015,0,0.0,0.0,0,52.97,0.0,0,0,0,Thursday,BOM
26698,1,26/10/2016,27/10/2016,27/10/2016,45,0.0,0.0,0,50.82,0.0,0,0,0,Tuesday,BOM
26699,1,15/07/2015,15/07/2015,15/07/2015,16,0.0,0.0,0,75.52,0.0,0,0,0,Wednesday,DEL
26700,0,12/06/2015,12/03/2016,02/11/2016,0,0.0,0.0,0,110.06,0.025531915,0,0,0,Monday,DEL
26701,1,19/09/2014,28/10/2014,28/10/2014,45,0.0,0.0,0,37.72,0.0,0,0,0,Thursday,DEL
26702,1,29/07/2014,29/07/2014,11/08/2014,45,0.0,0.0,0,23.99,0.153846154,0,0,0,Wednesday,DEL
26703,1,23/02/2016,23/02/2016,19/04/2016,18,0.0,0.0,0,57.52,0.089285714,0,0,0,Wednesday,DEL
26704,1,03/09/2014,21/01/2015,11/08/2016,47,4.255319149,0.04255319149,0,44.9,0.040492958,0,0,0,Tuesday,BOM
26705,0,08/06/2015,08/06/2015,08/06/2015,0,0.0,0.0,0,53.57,0.0,0,0,0,Thursday,BOM
26706,1,10/09/2016,12/09/2016,18/09/2016,45,0.0,0.0,0,44.29,0.333333333,1,0,0,Thursday,MAA
26707,1,14/05/2015,28/05/2015,19/11/2015,46,21.73913043,0.0652173913,0,58.92,0.022857143,1,0,0,Friday,BOM
26708,1,13/09/2013,28/10/2017,07/11/2017,33,42.42424242,0.0303030303,0,35.2,0.2,1,0,0,Monday,BOM
26709,1,21/08/2014,08/03/2015,05/10/2015,40,47.5,0.025,0,97.86,0.014218009,0,0,0,Wednesday,DEL
26710,1,01/06/2016,01/06/2016,26/06/2016,45,4.444444444,0.02222222222,0,87.99,0.08,0,0,0,Wednesday,BOM
26711,1,06/10/2015,09/10/2015,20/11/2015,46,4.347826087,0.0,0,54.85,0.142857143,0,0,0,Monday,DEL
26712,1,20/05/2017,27/09/2017,27/09/2017,25,60.0,0.0,0,62.6,0.0,0,1,0,Thursday,DEL
26713,0,10/11/2014,27/01/2016,27/01/2016,0,0.0,0.0,0,38.22,0.0,0,0,0,Friday,DEL
26714,0,10/11/2015,10/11/2015,27/04/2016,0,0.0,0.0,0,73.47,0.053254438,0,0,0,Monday,DEL
26715,0,10/10/2014,13/10/2014,13/10/2014,0,0.0,0.0,0,99.66,0.0,0,0,0,Wednesday,BOM
26716,1,11/11/2013,11/11/2013,11/11/2013,16,0.0,0.0,0,31.5,0.0,0,0,0,Friday,DEL
26717,1,29/07/2015,29/07/2015,24/08/2016,45,4.444444444,0.0,0,154.65,0.007653061,0,0,0,Thursday,BOM
26718,1,28/08/2014,21/05/2015,08/07/2016,42,30.95238095,0.02380952381,0,42.87,0.004830918,0,0,0,Thursday,DEL
26719,1,17/06/2013,18/06/2013,18/06/2013,45,20.0,0.0,0,40.96,0.0,0,0,0,Thursday,DEL
26720,0,26/10/2015,26/10/2015,26/10/2015,0,0.0,0.0,0,66.76,0.0,0,0,0,Wednesday,DEL
26721,1,23/07/2015,24/07/2015,20/08/2015,16,0.0,0.0,0,153.3,0.111111111,0,0,0,Tuesday,BOM
26722,1,08/09/2015,20/09/2015,16/05/2016,29,93.10344828,0.1034482759,1,61.29,0.008368201,0,0,0,Tuesday,DEL
26723,0,08/06/2014,14/12/2017,14/12/2017,1,100.0,1.0,1,31.02,0.0,0,0,0,Tuesday,DEL
26724,1,25/04/2016,25/04/2016,31/07/2016,36,72.22222222,0.05555555556,0,41.74,0.041237113,0,0,0,Tuesday,BOM
26725,1,07/07/2017,13/07/2017,13/07/2017,42,14.28571429,0.02380952381,0,79.91,0.0,1,0,0,Tuesday,MAA
26726,1,21/05/2017,16/10/2017,16/10/2017,39,5.128205128,0.0,0,61.17,0.0,0,0,0,Wednesday,MAA
26727,0,30/08/2014,16/11/2015,16/11/2015,0,0.0,0.0,0,104.35,0.0,0,0,0,Wednesday,BOM
26728,0,17/09/2015,17/09/2015,26/09/2015,0,0.0,0.0,0,6.05,0.222222222,0,0,0,Thursday,BOM
26729,0,13/04/2014,13/04/2014,13/04/2014,0,0.0,0.0,0,49.55,0.0,0,0,0,Wednesday,DEL
26730,1,08/11/2015,08/11/2015,02/08/2016,31,87.09677419,0.0,0,48.33,0.007462687,0,0,0,Friday,BOM
26731,1,15/05/2017,19/10/2017,19/10/2017,32,56.25,0.1875,1,98.22,0.0,0,0,0,Thursday,BOM
26732,1,22/09/2015,04/09/2016,04/09/2016,43,23.25581395,0.0,0,83.09,0.0,0,0,0,Tuesday,BOM
26733,1,09/02/2015,12/02/2015,18/05/2015,16,0.0,0.0,0,44.25,0.021052632,0,0,0,Friday,DEL
26734,0,29/08/2016,20/11/2016,20/11/2016,0,0.0,0.0,0,136.91,0.0,1,0,0,Saturday,BLR
26735,1,18/05/2015,24/05/2015,24/05/2015,33,12.12121212,0.0,0,20.61,0.0,0,0,0,Tuesday,DEL
26736,1,14/09/2014,22/11/2014,22/11/2014,45,0.0,0.0,0,53.01,0.0,0,0,0,Tuesday,DEL
26737,1,26/05/2017,09/07/2017,09/07/2017,18,22.22222222,0.05555555556,0,33.99,0.0,1,0,0,Tuesday,BLR
26738,1,29/08/2016,10/08/2016,24/08/2016,35,2.857142857,0.0,0,37.42,0.142857143,1,0,0,Sunday,MAA
26739,1,26/05/2017,20/11/2017,20/11/2017,50,6.0,0.04,0,42.28,0.0,1,0,0,Tuesday,DEL
26740,0,08/07/2014,24/08/2014,14/09/2014,0,0.0,0.0,0,21.53,0.142857143,0,0,0,Tuesday,DEL
26741,1,18/04/2015,18/04/2015,18/04/2015,16,0.0,0.0,0,32.05,0.0,0,0,0,Monday,BOM
26742,1,27/05/2017,29/07/2017,29/07/2017,36,50.0,0.1388888889,1,93.87,0.0,1,0,0,Monday,DEL
26743,0,13/11/2013,13/11/2013,13/04/2014,0,0.0,0.0,0,17.17,0.013245033,0,0,0,Friday,DEL
26744,1,20/03/2016,01/04/2016,16/05/2016,47,2.127659574,0.0,0,134.07,0.088888889,0,0,0,Monday,BOM
26745,1,09/11/2015,12/11/2015,01/12/2015,25,20.0,0.0,0,90.35,0.157894737,0,0,0,Wednesday,BOM
26746,0,13/11/2015,14/11/2015,14/11/2015,0,0.0,0.0,0,50.47,0.0,0,0,0,Monday,DEL
26747,0,11/07/2015,11/07/2015,11/07/2015,0,0.0,0.0,0,51.13,0.0,0,0,0,Tuesday,BOM
26748,1,04/02/2014,14/04/2014,30/07/2017,46,2.173913043,0.021739130430000003,0,95.92,0.00166251,0,0,0,Tuesday,DEL
26749,1,08/12/2016,10/12/2016,10/12/2016,45,0.0,0.0,0,85.98,0.0,0,0,0,Saturday,MAA
26750,1,12/07/2016,25/11/2017,20/01/2018,52,9.615384615,0.01923076923,0,104.97,0.035714286,0,0,0,Monday,BOM
26751,1,24/10/2013,24/10/2013,24/10/2013,45,2.222222222,0.02222222222,0,36.59,0.0,0,0,0,Friday,DEL
26752,0,14/05/2016,09/10/2017,09/10/2017,8,37.5,0.125,1,40.02,0.0,0,0,0,Thursday,BOM
26753,1,16/04/2016,17/04/2016,12/01/2018,7,42.85714286,0.14285714289999998,1,77.5,0.011023622,1,0,0,Monday,BOM
26754,1,15/03/2015,12/09/2015,12/09/2015,41,26.82926829,0.0,0,183.49,0.0,0,0,0,Monday,BOM
26755,1,27/07/2015,09/08/2015,16/08/2015,16,0.0,0.0,0,108.11,0.285714286,0,0,0,Tuesday,BOM
26756,1,05/10/2014,06/10/2014,14/11/2015,39,48.71794872,0.051282051280000004,0,47.55,0.004950495,0,0,0,Wednesday,DEL
26757,1,21/05/2017,22/07/2017,07/11/2017,51,0.0,0.0,0,27.47,0.046296296,0,0,0,Wednesday,MAA
26758,1,11/01/2014,12/05/2014,28/05/2014,48,4.166666667,0.0,0,54.94,0.5,0,0,0,Monday,DEL
26759,0,23/09/2015,18/01/2016,18/01/2016,0,0.0,0.0,0,47.4,0.0,0,0,0,Wednesday,BOM
26760,0,10/09/2016,15/09/2016,17/10/2016,0,0.0,0.0,0,28.99,0.125,1,0,0,Tuesday,MAA
26761,1,14/05/2015,25/05/2015,20/10/2015,18,0.0,0.0,0,51.36,0.040540541,0,0,0,Wednesday,DEL
26762,0,29/08/2016,01/08/2016,01/08/2016,0,0.0,0.0,0,114.15,0.0,0,0,0,Thursday,MAA
26763,1,15/09/2015,15/09/2015,15/09/2015,44,6.818181818,0.04545454545,0,73.84,0.0,0,0,0,Thursday,BOM
26764,0,13/01/2015,17/05/2016,17/05/2016,0,0.0,0.0,0,82.63,0.0,0,0,0,Friday,DEL
26765,1,14/05/2015,17/05/2015,14/11/2015,16,0.0,0.0,0,51.04,0.016574586,0,0,0,Thursday,BOM
26766,1,08/01/2016,08/01/2016,25/01/2016,16,0.0,0.0,0,31.57,0.117647059,0,0,0,Wednesday,BOM
26767,1,29/08/2016,10/08/2016,10/08/2016,36,2.777777778,0.0,0,33.76,0.0,0,0,0,Sunday,BLR
26768,1,31/10/2014,14/11/2014,02/10/2017,42,33.33333333,0.02380952381,0,89.11,0.002849003,0,0,0,Monday,DEL
26769,0,28/08/2016,28/08/2016,28/08/2016,0,0.0,0.0,0,67.54,0.0,0,0,0,Wednesday,DEL
26770,1,25/07/2016,09/01/2018,09/01/2018,39,17.94871795,0.0,0,91.16,0.0,0,0,0,Thursday,DEL
26771,1,19/09/2015,19/09/2015,28/11/2015,17,0.0,0.0,0,70.62,0.042857143,1,0,0,Tuesday,DEL
26772,1,17/02/2016,17/02/2016,17/02/2016,43,37.20930233,0.0,0,60.11,0.0,0,0,0,Tuesday,DEL
